"clbid","credits","crsid","department","description","enrolled","firstyear","gereqs","groupid","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000164974","1.0","0000001109","PSCI","What makes a person capable of repression? Who obeys morally unjust orders to torture or kill innocent victims? What causes genocide? Who risks his or her life to defend others' rights? Using case studies from around the world, this course looks at various explanations for the range of ways individuals respond to immoral government actions, with special emphasis on theories of political psychology. Offered annually.","32","","SCS","","","","Kris Thalhammer","4/4","S","100","32","Politics Human Rights","This course has class-year limits.","117","{'day': 'Mo', 'end': '11:40', 'location': 'HH 523', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'HH 523', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'HH 523', 'start': '10:45'}","False","False","B","3","0/2","6/6","C","20253","Politics and Human Rights","Research","2025"
"0000164975","1.0","0000000818","MUSIC","Music majors continue formal musicianship studies. Students analyze and compose Western art music in styles from 1875 to the present, including late-nineteenth-century chromaticism, serialism and set theory, impressionism and neoclassicism, and blues and jazz styles. Performance and dictation studies follow these topics closely, including an introduction to jazz improvisation. Class meets four times weekly. Offered annually. Prerequisite: MUSIC 114.","20","","","","","","Christine E. Boone","","S","200","24","Post-Tonal Musicianship","","214","{'day': 'Mo', 'end': '13:50', 'location': 'CHM 232', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CHM 232', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'CHM 232', 'start': '12:55'};{'day': 'Th', 'end': '14:05', 'location': 'CHM 232', 'start': '12:45'}","False","MUSIC 114.","B","3","","","O","20253","","Research","2025"
"0000164976","1.0","0000000818","MUSIC","Music majors continue formal musicianship studies. Students analyze and compose Western art music in styles from 1875 to the present, including late-nineteenth-century chromaticism, serialism and set theory, impressionism and neoclassicism, and blues and jazz styles. Performance and dictation studies follow these topics closely, including an introduction to jazz improvisation. Class meets four times weekly. Offered annually. Prerequisite: MUSIC 114.","26","","","","","","David R. Castro","","S","200","24","Post-Tonal Musicianship","","214","{'day': 'Mo', 'end': '08:55', 'location': 'CHM 232', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'CHM 232', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'CHM 232', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'CHM 232', 'start': '08:00'}","False","MUSIC 114.","A","3","","","C","20253","","Research","2025"
"0000164977","1.0","0000001012","KINES","This course provides an opportunity to develop an in-depth understanding of the principles of physical conditioning through resistance and cardiovascular training with the goal of improving fitness, health, and wellness. The course also explores principles of anatomical and physiological considerations, strength training techniques, physical activity modifications, and program development/evaluation for all populations, thus providing knowledge and skills needed to perform safe and effective strength and conditioning programs. Prerequisites: kinesiology major, senior status, BIO 143, BIO 243, KINES 374, and KINES 375.","14","0/0","ACB","","","","Charles J. Fountaine","0/0","S","300","18","Prin of Strength & Fitness Training","Open only to seniors.","331","{'day': 'Mo', 'end': '13:50', 'location': 'SAC 112', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'SAC 112', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'SAC 112', 'start': '12:55'}","False","Prerequisites: kinesiology major, senior status, BIO 143, BIO 243, KINES 374, and KINES 375.","","3","14/18","0/0","O","20253","Principles of Strength and Fitness Training","Research","2025"
"0000164978","1.0","0000000287","CSCI","This course introduces students to computer science (CS), a field devoted to creative problem solving with computers, and its applications to other disciplines. Students explore fundamental concepts, including iteration, recursion, object-oriented software design, algorithm efficiency, levels of naming, and computing ethics. Students apply these concepts daily in hands-on homework exercises relevant to fields in the arts, humanities (including digital humanities computations), social sciences, and natural sciences. Includes a team project applying CS to a chosen discipline. No prior experience with programming is expected or required. Offered each semester. One of CSCI 121, CSCI 125, or CSCI 251 counts toward applied linguistics concentration.","23","","QCR","","","","Kimberly Mandery","","S","100","20","Principles Comp Sci","","121","{'day': 'Mo', 'end': '12:45', 'location': 'TOH 210', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'TOH 210', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TOH 210', 'start': '11:50'}","False","False","B","3","","","C","20253","Principles of Computer Science","Research","2025"
"0000164979","1.0","0000000768","BUS","This course focuses on four basic financial statements: the income statement, statement of retained earnings, balance sheet, and statement of cash flows. Students learn how business events are recorded and represented on the financial statements and how to use the information to make sound economic judgments. Cases and current articles supplement traditional textbook readings and problems. This is a core course in the management studies concentration. Offered each semester. Prerequisite: sophomore standing or above.","35","8/0","","","","","Alli A. Esther","","S","200","35","Principles of Acct","Not open to first-year students.","225","{'day': 'Tu', 'end': '09:25', 'location': 'HH 111', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'HH 111', 'start': '08:00'}","False","sophomore standing or above.","A","3","","","C","20253","Principles of Accounting","Research","2025"
"0000164980","1.0","0000000768","BUS","This course focuses on four basic financial statements: the income statement, statement of retained earnings, balance sheet, and statement of cash flows. Students learn how business events are recorded and represented on the financial statements and how to use the information to make sound economic judgments. Cases and current articles supplement traditional textbook readings and problems. This is a core course in the management studies concentration. Offered each semester. Prerequisite: sophomore standing or above.","35","19/0","","","","","Alli A. Esther","","S","200","35","Principles of Acct","Not open to first-year students.","225","{'day': 'Tu', 'end': '11:00', 'location': 'HH 111', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'HH 111', 'start': '09:30'}","False","sophomore standing or above.","B","3","","","C","20253","Principles of Accounting","Research","2025"
"0000164981","1.0","0000041328","SDS","This course explores the history, foundational principles, and theory of data visualization. By designing and creating visualizations with a focus on the iterative process, students learn how to clearly and effectively communicate a story with data. The course utilizes multiple forms of visualization, from sketches to static plots to interactive web -based dashboards using professional visualization software. Offered alternate years during spring semester. Prerequisites: SDS 164, SDS 172, AP Statistics, or permission of instructor.","29","0/0","CRE","","","","Joe Roith","","S","200","27","Principles of Data Visualization","","250","{'day': 'Tu', 'end': '13:10', 'location': 'TOH 182', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'TOH 182', 'start': '12:45'}","False","Prerequisites: SDS 164, SDS 172, AP Statistics, or permission of instructor.","","3","","","C","20253","","Research","2025"
"0000164982","1.0","0000000259","ECON","This course takes an analytical approach to economic reasoning and contemporary issues. The course introduces microeconomic and macroeconomic theories with applications to relevant topics, such as employment, growth, environmental protection, affirmative action, exchange rate fluctuations, taxes, and welfare reform. Students explore economics as an intelligent approach to understanding our daily lives as citizens, workers, managers and consumers. Offered each semester. This course does NOT count toward the economics major, but is the prerequisite for all higher-level economics courses.","25","","QCR;SCS","","","","Malabi Dass","","S","100","25","Principles of Econ","","121","{'day': 'Tu', 'end': '13:10', 'location': 'RNS 290', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'RNS 290', 'start': '12:45'}","False","False","C","3","","","C","20253","Principles of Economics","Research","2025"
"0000164983","1.0","0000000259","ECON","This course takes an analytical approach to economic reasoning and contemporary issues. The course introduces microeconomic and macroeconomic theories with applications to relevant topics, such as employment, growth, environmental protection, affirmative action, exchange rate fluctuations, taxes, and welfare reform. Students explore economics as an intelligent approach to understanding our daily lives as citizens, workers, managers and consumers. Offered each semester. This course does NOT count toward the economics major, but is the prerequisite for all higher-level economics courses.","25","","QCR;SCS","","","","Kulsoom Hisam","","S","100","25","Principles of Econ","","121","{'day': 'Mo', 'end': '10:00', 'location': 'HH 434', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'HH 434', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'HH 434', 'start': '09:05'}","False","False","E","3","","","C","20253","Principles of Economics","Research","2025"
"0000164984","1.0","0000000259","ECON","This course takes an analytical approach to economic reasoning and contemporary issues. The course introduces microeconomic and macroeconomic theories with applications to relevant topics, such as employment, growth, environmental protection, affirmative action, exchange rate fluctuations, taxes, and welfare reform. Students explore economics as an intelligent approach to understanding our daily lives as citizens, workers, managers and consumers. Offered each semester. This course does NOT count toward the economics major, but is the prerequisite for all higher-level economics courses.","6","","QCR;SCS","","","","Adam J. Kaiser","","S","100","25","Principles of Econ","","121","{'day': 'Mo', 'end': '08:55', 'location': 'HH 433', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'HH 433', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'HH 433', 'start': '08:00'}","False","False","D","3","","","O","20253","Principles of Economics","Research","2025"
"0000164985","1.0","0000000259","ECON","This course takes an analytical approach to economic reasoning and contemporary issues. The course introduces microeconomic and macroeconomic theories with applications to relevant topics, such as employment, growth, environmental protection, affirmative action, exchange rate fluctuations, taxes, and welfare reform. Students explore economics as an intelligent approach to understanding our daily lives as citizens, workers, managers and consumers. Offered each semester. This course does NOT count toward the economics major, but is the prerequisite for all higher-level economics courses.","25","","QCR;SCS","","","","Naafey Sardar","","S","100","25","Principles of Econ","","121","{'day': 'Tu', 'end': '09:25', 'location': 'RNS 210', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'RNS 210', 'start': '08:00'}","False","False","A","3","","","C","20253","Principles of Economics","Research","2025"
"0000164986","1.0","0000000259","ECON","This course takes an analytical approach to economic reasoning and contemporary issues. The course introduces microeconomic and macroeconomic theories with applications to relevant topics, such as employment, growth, environmental protection, affirmative action, exchange rate fluctuations, taxes, and welfare reform. Students explore economics as an intelligent approach to understanding our daily lives as citizens, workers, managers and consumers. Offered each semester. This course does NOT count toward the economics major, but is the prerequisite for all higher-level economics courses.","25","","QCR;SCS","","","","Naafey Sardar","","S","100","25","Principles of Econ","","121","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 210', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RNS 210', 'start': '09:30'}","False","False","B","3","","","C","20253","Principles of Economics","Research","2025"
"0000164987","1.0","0000001074","PHYS","This two-semester in-depth course addresses topics in classical and modern physics using algebra, geometry, and some calculus. The course is well-suited for students of biology or chemistry or for those desiring a thorough introduction beyond the high-school level.;Physics 125 explores the character of electric and magnetic forces and fields, then takes up the extended description of matter (vibrations, waves - sound and light). Finally, both particle and wave descriptions are shown to be necessary for discussing quantum mechanics and its application to atomic physics. Students attend lectures and one 2.5-hour laboratory per week. Offered annually in the spring semester. Does not count toward physics major. Prerequisites: PHYS 124 and either MATH 119 or MATH 120 or equivalent.","68","","","0000001074","","","Eric L. Hazlett","","S","100","72","Principles Physics II","Students in PHYS 125 must also register for PHYS 125 lab A, B, or C lab.","125","{'day': 'Mo', 'end': '11:40', 'location': 'RNS 210', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RNS 210', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RNS 210', 'start': '10:45'}","False","Prerequisites: PHYS 124 and either MATH 119 or MATH 120 or equivalent.","","3","","","O","20253","Principles of Physics II","Research","2025"
"0000164989","0.0","0000001075","PHYS","","23","0/0","","0000001074","","","Adam Svenkeson","","S","100","23","Principles Physics II Lab","","125","{'day': 'Mo', 'end': '15:30', 'location': 'RNS 292', 'start': '13:00'}","False","False","A","3","","","C","20253","","Lab","2025"
"0000164990","0.0","0000001075","PHYS","","24","0/0","","0000001074","","","Amy Larsen","","S","100","23","Principles Physics II Lab","","125","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 292', 'start': '08:30'}","False","False","B","3","","","C","20253","","Lab","2025"
"0000164991","0.0","0000001075","PHYS","","21","0/0","","0000001074","","","Adam Svenkeson","","S","100","23","Principles Physics II Lab","","125","{'day': 'Tu', 'end': '14:15', 'location': 'RNS 292', 'start': '11:45'}","False","False","C","3","","","O","20253","","Lab","2025"
"0000164993","1.0","0000001154","PSYCH","This whirlwind introduction comprehensively examines foundational principles, theoretical approaches, and major areas of study within psychology. Acting as skeptical scientists, students gain another lens on the human experience by which they can better understand themselves and others. Students see psychology as a science and challenge ""common sense"" explanations about how people function. This gateway course captures the essence of the liberal arts, applying to almost any career choice. Offered each semester. Also counts toward nursing, social studies education, and social work majors and educational studies concentration.","52","","SCS","","","","Daniel R. Nelson","","S","100","98","Principles: Psych","","125","{'day': 'Mo', 'end': '11:40', 'location': 'RNS 150', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RNS 150', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RNS 150', 'start': '10:45'}","False","False","A","3","","","O","20253","Principles of Psychology","Research","2025"
"0000164994","1.0","0000001154","PSYCH","This whirlwind introduction comprehensively examines foundational principles, theoretical approaches, and major areas of study within psychology. Acting as skeptical scientists, students gain another lens on the human experience by which they can better understand themselves and others. Students see psychology as a science and challenge ""common sense"" explanations about how people function. This gateway course captures the essence of the liberal arts, applying to almost any career choice. Offered each semester. Also counts toward nursing, social studies education, and social work majors and educational studies concentration.","98","","SCS","","","","Jessica R. Petok","","S","100","98","Principles: Psych","","125","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 150', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RNS 150', 'start': '09:30'}","False","False","B","3","","","C","20253","Principles of Psychology","Research","2025"
"0000164995","1.0","0000000038","ARTS","Emphasizing individual concepts, personal expression and strong composition, this course explores relief and lithography. Using large-scale, multicolor moveable block, collagraph, wood, or lino block techniques and lithography stones or aluminum plates in both black and white and color. Students produce multiple images on one of the department's three presses. Students become familiar with the heritage of old masters as well as contemporary artists in printmaking. Materials fee. Offered annually. Prerequisite: ART 102.","15","","","","","","Anda Tanaka","","S","200","15","Printmaking: Relief and Lithography","The materials fee for ART 226 is $135.","226","{'day': 'Tu', 'end': '11:00', 'location': 'CAD 212', 'start': '08:00'};{'day': 'Th', 'end': '10:50', 'location': 'CAD 212', 'start': '08:00'}","False","ART 102.","","3","","","C","20253","","Research","2025"
"0000164996","1.0","0000000748","MATH","This course introduces the mathematics of randomness. Topics include probabilities on discrete and continuous sample spaces, conditional probability and Bayes' Theorem, random variables, expectation and variance, distributions (including binomial, Poisson, geometric, normal, exponential, and gamma) and the Central Limit Theorem. Students use computers to explore these topics. Offered each semester. Prerequisite: MATH 126 or MATH 128.","22","","","","","","Matthew Wright","","S","200","24","Probability Theory","","262","{'day': 'Mo', 'end': '11:40', 'location': 'RNS 206', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'RNS 206', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'RNS 206', 'start': '10:45'}","False","MATH 126 or MATH 128.","A","3","","","O","20253","","Research","2025"
"0000165000","1.0","0000001176","PSYCH","Why are certain experiences or patterns of behavior considered psychologically ""abnormal?"" Students investigate a wide array of psychological disorders, including anxiety disorders, depression, eating disorders, and schizophrenia. Students examine models used to conceptualize abnormal behavior, as well as current evidence and theories regarding the etiology and treatment of these important and sometimes devastating disorders. Offered each semester. Also counts toward kinesiology major. Prerequisite: PSYCH 125.","26","","SCS","","","","Kadie Ausherbauer","","S","200","26","Psychopathology","","247","{'day': 'Mo', 'end': '08:55', 'location': 'RNS 190', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'RNS 190', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'RNS 190', 'start': '08:00'}","False","PSYCH 125.","A","3","","","C","20253","","Research","2025"
"0000165001","1.0","0000001176","PSYCH","Why are certain experiences or patterns of behavior considered psychologically ""abnormal?"" Students investigate a wide array of psychological disorders, including anxiety disorders, depression, eating disorders, and schizophrenia. Students examine models used to conceptualize abnormal behavior, as well as current evidence and theories regarding the etiology and treatment of these important and sometimes devastating disorders. Offered each semester. Also counts toward kinesiology major. Prerequisite: PSYCH 125.","26","","SCS","","","","Daniel R. Nelson","","S","200","26","Psychopathology","","247","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 190', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'RNS 190', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 190', 'start': '09:05'}","False","PSYCH 125.","B","3","","","C","20253","","Research","2025"
"0000165004","1.0","0000001306","SOAN","Students explore the continuing significance of color, class, and immigration in the U.S., with a focus on the experiences and concerns of African Americans, Native Americans, Hispanics/Latinos, and Asian-Americans. The course examines the nature and functions of prejudice; the relationship among race, class and gender; the persistence of racism and inequality; and social policies and social movements intended to create greater social justice. Offered annually in the fall or spring semester. Also counts toward Latin American studies and race and ethnic studies majors; and Africa and the African Diaspora, educational studies, Latin American studies, business and management studies, and race and ethnic studies concentrations.","24","","PAR;SCS","","","","Sidonia Alenuma","","S","200","22","Race/Class-Am Culture","","264","{'day': 'Mo', 'end': '13:50', 'location': 'TOH 108', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TOH 108', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TOH 108', 'start': '12:55'}","False","False","","3","","","C","20253","Race and Class in American Culture","Research","2025"
"0000165005","0.25","0000001019","KINES","This course offers instruction in basic strokes, history, rules, etiquette, and terminology of racquet sports (tennis, racquetball, badminton, pickleball, table tennis). Students participate in a wide range of assessments designed to enhance physical fitness (strength, endurance, nutrition, flexibility, body composition, stress).","17","","ACB","","","1","Scott Nesbit","","S","100","16","Racquet Sports .25","This is a first-half of semester course.","152","{'day': 'Tu', 'end': '13:10', 'location': 'Tostrud Ctr', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'Tostrud Ctr', 'start': '12:45'}","False","False","","3","","","C","20253","Racquet Sports","Research","2025"
"0000165006","0.5","0000022779","EDUC","This course focuses on evidence-based best practices in reading instruction that can be used across the curriculum by secondary teachers. Students acquire the necessary knowledge, skills, and strategies to teach reading in the teaching candidate's content area(s).Required 10-hour field experience. Offered each semester. Prerequisite: EDUC 330 or permission of the instructor.","9","0/0","","","","","Heather Campbell","","S","300","20","Reading in the Content Area","Open to juniors and seniors only.;Prerequisite: EDUC 330.;10-hour field experience required (1 hour/week, M-F during the school day).","374","{'day': 'Tu', 'end': '09:25', 'location': 'TOH 214', 'start': '08:00'}","False","EDUC 330 or permission of the instructor.","","3","","0/0","O","20253","","Research","2025"
"0000165007","1.0","0000000745","MATH","Students encounter the theory of calculus and develop tools for communicating mathematical ideas with technical accuracy and sophistication. The goal is mastery of the concepts (e.g., limit, continuity, derivatives, and integrals) necessary to verify such important results as the Fundamental Theorem of Calculus, the Mean Value Theorem, and the Bolzano-Weierstrass Theorem. Emphasis is on theory and on developing the ability to write proofs. Offered each semester. Prerequisite: MATH 126 or MATH 128, and MATH 220. Permission of instructor required for first-year students.","17","","WAC","","","","Daniel Stoertz","","S","200","18","Real Analysis I","","244","{'day': 'Mo', 'end': '14:55', 'location': 'TOH 184', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'TOH 184', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'TOH 184', 'start': '14:00'}","False","MATH 126 or MATH 128, and MATH 220. Permission of instructor required for first-year students.","B","3","","","O","20253","","Research","2025"
"0000165008","1.0","0000000745","MATH","Students encounter the theory of calculus and develop tools for communicating mathematical ideas with technical accuracy and sophistication. The goal is mastery of the concepts (e.g., limit, continuity, derivatives, and integrals) necessary to verify such important results as the Fundamental Theorem of Calculus, the Mean Value Theorem, and the Bolzano-Weierstrass Theorem. Emphasis is on theory and on developing the ability to write proofs. Offered each semester. Prerequisite: MATH 126 or MATH 128, and MATH 220. Permission of instructor required for first-year students.","14","","WAC","","","","Rachael Norton","","S","200","18","Real Analysis I","","244","{'day': 'Mo', 'end': '12:45', 'location': 'TOH 184', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'TOH 184', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TOH 184', 'start': '11:50'}","False","MATH 126 or MATH 128, and MATH 220. Permission of instructor required for first-year students.","A","3","","","O","20253","","Research","2025"
"0000165011","1.0","0000001221","AS/RE","This course introduces the religious and philosophical traditions of China, Korea, and Japan: Confucianism, Chinese Taoism, Buddhism, Japanese Shinto, and the folk traditions. Students read classical texts such as Confucius' Analects, Zhuangzi, Taodejing, and Chan Buddhist texts, and analyze fundamental values and concepts such as Tao, yin/yang, and humaneness. Offered periodically.","26","","GHS;RFV","","","","Sungha Yun","","S","200","24","Religions China/Korea/Japan","","256","{'day': 'Tu', 'end': '11:00', 'location': 'OM 210', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'OM 210', 'start': '09:30'}","False","False","","3","","","C","20253","Religions of China, Korea, and Japan","Research","2025"
"0000165012","1.0","0000001365","SWRK","Social work majors study scientific philosophies and approaches to ethical knowledge building for social work practice. The course includes an overview of the research process using both quantitative and qualitative methods, with special attention to how research knowledge informs generalist social work practice. Open to non-majors by permission of instructor. Offered annually in the spring semester. Also counts toward business and management studies and public health studies concentrations. Prerequisite: social work major.","18","0/0","","","","","Erica Kanewischer","","S","200","22","Res Methods/Social Work","This course is open only to Junior Social Work majors.","274","{'day': 'Tu', 'end': '14:45', 'location': 'HH 523', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'HH 523', 'start': '14:15'}","False","social work major.","","3","1/7","6/0","O","20253","Research Methods in Social Work","Research","2025"
"0000165013","1.0","0000019404","HIST","This course provides a comprehensive research opportunity, including an introduction to relevant background material, technical instruction, identification of a meaningful project, and data collection. The topic is determined by the faculty member in charge of the course and may relate to their research interests. Offered based on department decision. May be offered as a 1.00 credit course or .50 credit course. Prerequisite: determined by individual instructor.","10","0/0","ERC","","","","Timothy R. Howe","","S","300","10","Res: Archaeological Res & Ethics","Registration by application","396","{'day': 'Mo', 'end': '21:00', 'location': 'HH 429', 'start': '18:00'}","False","determined by individual instructor.","","3","","","C","20253","Directed Undergraduate Research","Research","2025"
"0000165014","1.0","0000019414","PSYCH","This course provides a comprehensive research opportunity, including an introduction to relevant background material, technical instruction, identification of a meaningful project, and data collection. The topic is determined by the faculty member in charge of the course and may relate to their research interests. Offered annually. May be offered as a 1.00 credit course or .50 credit course. Prerequisite: determined by individual instructor.","7","","OEP","","","","Jeremy Loebach","","S","300","6","Research in Auditory Cognition","Permission of instructor required to register.","396","{'day': 'Mo', 'end': '13:50', 'location': 'RNS 136', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'RNS 136', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'RNS 136', 'start': '12:55'}","False","determined by individual instructor.","B","3","","","C","20253","Directed Undergraduate Research","Research","2025"
"0000165016","1.0","0000027332","RACE","How is academic work in Race and Ethnic Studies enabled or transformed by an openness to creativity? And how is creative work--in fields such as film, music, literature, and visual art--enabled or transformed by research? In this seminar, students encounter foundational and contemporary work that addresses one or both of these questions. In the second half of the semester, students pursue individual projects (academic, creative, or both) that serve as their response. Offered annually in the spring semester. Prerequisite: Enrollment by approval of instructor.","20","0/0","OEP","","","","Jaden Janak","","S","300","22","Res: Research and Creativity","This course is strongly recommended for senior RACE majors and fulfills the;senior project requirement for a B.A. in Race and Ethnic Studies. Junior RACE;majors and junior/senior RACE concentrators may register with Instructor","396","{'day': 'Tu', 'end': '11:00', 'location': 'CHM 232', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CHM 232', 'start': '09:30'}","False","Enrollment by approval of instructor.","","3","","0/0","O","20253","Directed Undergraduate Research","Research","2025"
"0000165017","1.0","0000019352","CHEM","This course provides a comprehensive research opportunity, including an introduction to relevant background material, technical instruction, identification of a meaningful project, and data collection. The topic is determined by the faculty member in charge of the course and may relate to his/her research interests. Offered at the discretion of the department. May be offered as a 1.00 credit course or .50 credit course. Prerequisite: determined by individual instructor.","3","","OEP","","","","Laura Listenberger","","S","300","3","Research: Lipid Biochemistry","Registration by application.","396","","False","determined by individual instructor.","","3","","","C","20253","Directed Undergraduate Research","Research","2025"
"0000165019","1.0","0000019406","MATH","This course provides a comprehensive research opportunity, including an introduction to relevant background material, technical instruction, identification of a meaningful project, and data collection. The topic is determined by the faculty member in charge of the course and may relate to their research interests. Offered periodically. May be offered as a 1.00 credit course or .50 credit course. Prerequisite: determined by individual instructor.","6","","OEP","","","","Rachael Norton","","S","300","9","Research in Operator Algebras","Registration by application only.","396","{'day': 'Mo', 'end': '14:55', 'location': 'TOH 186', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'TOH 186', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'TOH 186', 'start': '14:00'}","False","determined by individual instructor.","","3","","","C","20253","Directed Undergraduate Research","Research","2025"
"0000165020","1.0","0000001158","PSYCH","This course prepares students with tools for understanding how research studies in psychology are conceptualized, designed, and ethically conducted, and how data is analyzed, interpreted, and disseminated. Students apply this understanding in independent and small group research projects. In the process, students develop critical reading, thinking, and scientific writing skills. Students attend lectures plus one two-hour laboratory per week. Offered each semester. Also counts toward environmental studies major and statistics and data science and public health studies concentrations. Prerequisites: PSYCH 125, and STAT 110 or SDS 172 or ECON 260.","18","","NTS;OEP","0000001158","C","","Grace E. Cho","","S","200","18","Research Methods","Students in Psych 230C must also register for lab Psych 230 CL.;Only open to class of 2026 via capacity override.","230","{'day': 'Tu', 'end': '13:10', 'location': 'RNS 131', 'start': '11:45'};{'day': 'Th', 'end': '14:05', 'location': 'RNS 131', 'start': '12:45'}","False","Prerequisites: PSYCH 125, and STAT 110 or SDS 172 or ECON 260.","C","3","0/0","","C","20253","Research Methods in Psychology","Research","2025"
"0000165021","1.0","0000001158","PSYCH","This course prepares students with tools for understanding how research studies in psychology are conceptualized, designed, and ethically conducted, and how data is analyzed, interpreted, and disseminated. Students apply this understanding in independent and small group research projects. In the process, students develop critical reading, thinking, and scientific writing skills. Students attend lectures plus one two-hour laboratory per week. Offered each semester. Also counts toward environmental studies major and statistics and data science and public health studies concentrations. Prerequisites: PSYCH 125, and STAT 110 or SDS 172 or ECON 260.","18","","NTS;OEP","0000136562","B","","Grace E. Cho","","S","200","18","Research Methods","Students in Psych 230B must also register for lab Psych 230 BL.;Only open to class of 2026 via capacity override.","230","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 131', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RNS 131', 'start': '09:30'}","False","Prerequisites: PSYCH 125, and STAT 110 or SDS 172 or ECON 260.","B","3","0/0","","C","20253","Research Methods in Psychology","Research","2025"
"0000165022","1.0","0000001158","PSYCH","This course prepares students with tools for understanding how research studies in psychology are conceptualized, designed, and ethically conducted, and how data is analyzed, interpreted, and disseminated. Students apply this understanding in independent and small group research projects. In the process, students develop critical reading, thinking, and scientific writing skills. Students attend lectures plus one two-hour laboratory per week. Offered each semester. Also counts toward environmental studies major and statistics and data science and public health studies concentrations. Prerequisites: PSYCH 125, and STAT 110 or SDS 172 or ECON 260.","18","","NTS;OEP","0000001158","A","","Jessica M. Benson","","S","200","18","Research Methods","Students in Psych 230A must also register for Psych 230 AL.;Only open to class of 2026 via capacity override.","230","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 131', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'RNS 131', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 131', 'start': '09:05'}","False","Prerequisites: PSYCH 125, and STAT 110 or SDS 172 or ECON 260.","A","3","0/0","","C","20253","Research Methods in Psychology","Research","2025"
"0000165023","0.0","0000026692","PSYCH","","18","","","0000001158","C","","Grace E. Cho","","S","200","18","Research Methods Lab","","230","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 160C', 'start': '13:00'}","False","False","C","3","","","C","20253","","Lab","2025"
"0000165024","0.0","0000026692","PSYCH","","18","","","0000136562","B","","Grace E. Cho","","S","200","18","Research Methods Lab","","230","{'day': 'Mo', 'end': '12:45', 'location': 'RNS 160C', 'start': '10:45'}","False","False","B","3","","","C","20253","","Lab","2025"
