"clbid","credits","crsid","department","description","enrolled","firstyear","gereqs","groupid","grouptype","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000150729","1.0","0000000339","EDUC","This program provides an opportunity for students to gain direct teaching experience by serving as an intern for a teacher in a Minneapolis/St. Paul public school. The January Term will heighten students' sensitivities to the complexities of multicultural, urban education and provide exposure to models used to foster educational and personal success in diverse student populations. On/off-campus orientation will be followed by four weeks of full-time work in a classroom with a host teacher and participation in weekly seminars with the college instructor. Reading assignments, reflective journals, and guest speakers will complement the experience. Fulfills EDUC 382: Human Relations requirement. Intended for education major/licensure students. P/N only. Offered during January Term. Apply through the Education Department by Oct.15. Also counts toward race and ethnic studies major and concentration. Prerequisites: EDUC 330 or permission of instructor.","20","0/0","OEP;PAR","","","Nancy Veverka","","S","300","19","Urban Education Practicum & Seminar","Admission by application.;Open to Juniors and Seniors only.;Prerequisite: EDUC 330","379","","True","Prerequisites: EDUC 330 or permission of instructor.","","2","","0/0","C","20232","Urban Education Practicum and Seminar","Research","2023"
"0000150730","1.0","0000000308","EDUC","In this course, students examine how schools and communities in the Twin Cities interact to provide support and developmental opportunities for school-age children. Through lectures, readings, discussions, field trips, and in-school and co-curricular placements, students gain an understanding and awareness of how race, class, ethnicity, national origin, and gender shape the complex character of urban youth and schools. Students spend one week in orientation activities on campus and two weeks in the Twin Cities. During the time in the Twin Cities, St. Olaf students participate as tutors and classroom assistants during the school day and then assist in various after-school and community programs. The last week of January Term is spent back on campus discussing the experience. P/N only. Preference given to first-year students but all students may apply. Offered during January Term. Apply through the Education Department. Also counts toward race and ethnic studies major and concentration.","17","","OEP","","","Courtney A. Humm","","S","100","24","Urban Schools and Communities","This course is open to all students. (International students must be sophomores,;juniors, or seniors as CPT approval is required). Admission by application.;This course includes an academic civic engagement (ACE) component.","170","","True","False","","2","","","O","20232","","Research","2023"
"0000150733","1.0","0000034802","PSCI","This course combines experiential learning with ethical reflection. It offers networking and possible job shadowing opportunities in the areas of policy-making, advocacy, campaigning, federal and local government, journalism, advocacy, law, among others. Students will be matched with a number of St. Olaf alumni and professionals in Washington, D.C. and be able to talk with them about their jobs and perhaps shadow them at their workplace. The jobs-shadowing and career-related experiences will be paired with course material that will help you learn about the practice of governance, politics as a vocation, political efficacy and the ethical dimensions of leadership and public service. Offered annually during January term. Apply through Smith Center for Global Engagement. Also counts toward international relations concentration.","14","","ERC;OEP","","","Kris Thalhammer","","S","200","20","Washington D.C. Politics Practicum","This is a study away course. You will find this course listed in Studio Abroad;under its course title.","297","","False","False","","2","","","C","20232","Washington D.C. Politics and Intl Relations Practicum","Research","2023"
"0000152314","1.0","0000000424","ENGL","Students explore the complex relationships between literature and film. How do we translate the verbal into the visual? What can novels do that films cannot and vice versa? Subject matter includes both classic and contemporary fiction and film. Also counts toward film and media studies major and concentration. Prerequisite: WRIT 120 or equivalent.","28","","","","","Linda Mokdad","","S","200","30","Literature & Film","","275","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 108', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 108', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 108', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 108', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 108', 'start': '10:40'}","False","WRIT 120 or equivalent.","","2","","","O","20232","Literature and Film","Research","2023"
"0000152437","1.0","0000000460","ENVST","This course is an interdisciplinary seminar on climate throughout the earth's history, including recent changes caused by humankind. It examines the climate system in the larger framework of planetary evolution and explores evidence from the geologic record for climates of the past. Using current scientific literature, students investigate causes of climate change and consider scenarios for future climate based on models incorporating alternative global development strategies. Offered annually. Prerequisites: sophomore standing; one level I biology, chemistry, or physics course or ENVST 137 strongly encouraged.","25","0/5","NTS","","","Anne M. Gothmann","","S","200","24","Global Climate Change","This course is open to a limited number of first-year students.","245","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 290', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 290', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 290', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 290', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 290', 'start': '13:00'}","False","Prerequisites: sophomore standing; one level I biology, chemistry, or physics course or ENVST 137 strongly encouraged.","","2","","","C","20232","","Research","2023"
"0000152438","1.0","0000000477","FREN","Students expand their developing language skills by continuing to listen, speak, read, and write on topics familiar to them. They continue their study of social and cultural notions inherent in the daily life of peoples in diverse Francophone communities and learn to think critically and make interdisciplinary connections and informed cross-cultural comparisons. Offered each semester. Does not count toward French major. Prerequisite: FREN 111 or placement.","16","","","","","Livi C. Yoshioka-Maxwell","","S","100","24","Beginning French II","","112","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 308', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 308', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 308', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 308', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 308', 'start': '09:00'};{'day': 'Mo', 'end': '15:00', 'location': 'TOH 308', 'start': '14:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TOH 308', 'start': '14:00'};{'day': 'We', 'end': '15:00', 'location': 'TOH 308', 'start': '14:00'};{'day': 'Th', 'end': '15:00', 'location': 'TOH 308', 'start': '14:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TOH 308', 'start': '14:00'}","False","FREN 111 or placement.","","2","","","O","20232","","Research","2023"
"0000152439","1.0","0000021394","FREN","Students study French language and Moroccan culture in the Imperial City of Fez. An immersion experience that includes home stays with local French-speaking families, the course focuses on Moroccan culture, emphasizing the multicultural aspects of Morocco and facilitating student interaction with the local population. Second-year French grammar and writing and speaking skills are integrated into the reading and discussion of texts pertaining to Morocco's history and culture and their relation to present-day Morocco. Taught in French. Offered during January Term. Apply through Smith Center for Global Engagement. Also counts toward Middle Eastern studies concentration. Prerequisite: FREN 231 or placement in FREN 232.","10","","OEP;WLC","","","Maria Vendetti","","S","200","24","Fr Lang/Moroccan Culture","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","235","","False","FREN 231 or placement in FREN 232.","","2","","","C","20232","French Language and Moroccan Culture in Fez","Research","2023"
"0000152441","1.0","0000027680","PSYCH","Psychopaths, blazing a path of disregard and devastation through life, are a chilling example of the darker side of humanity. Students critically compare psychopathy as portrayed in the popular media to psychology's theoretical and empirical understanding. They explore questions such as: What are the hallmark characteristics of a psychopath? Where can psychopaths be found? What causes psychopathy? Students also examine the question of what the existence of psychopathy means for the rest of us. Offered periodically during January Term. Prerequisite: PSYCH 125.","28","","","","","Carlo O. Veltri","","S","200","30","Menacing Minds","","221","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 290', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 290', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 290', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 290', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 290', 'start': '10:40'}","False","PSYCH 125.","","2","","","C","20232","","Research","2023"
"0000152442","1.0","0000022443","PSYCH","How do we hear? What do we hear? How do we know? This course examines the perception of the acoustic world through our sense of hearing. Topics include the structure of sound itself (acoustics), how sound is encoded and processed by the brain, and how we come to understand sound as something beyond a physical stimulus (representation, meaning, and interpretation). Additional topics include speech perception, music, hearing loss, and cochlear implants. Offered periodically during January Term. Also counts toward linguistic studies concentration and neuroscience concentration. Prerequisite: PSYCH 125 recommended.","35","","","","","Jeremy Loebach","","S","200","30","Psychology of Hearing","","222","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 390', 'start': '10:40'}","False","PSYCH 125 recommended.","","2","","","C","20232","","Research","2023"
"0000152443","1.0","0000037468","PSYCH","Rapid global aging represents the next great challenge that students in a broad range of majors must be prepared to address. Students will consider contemporary and enduring questions about aging from multidisciplinary perspectives to explore issues, methods, and theories surrounding what life will be like as people grow older. Students will interact with older adults in the community to understand aging in context. Also counts toward the neuroscience concentration. Prerequisites: PSYCH 125 and PSYCH 230.","18","","OEP","","","Jessica R. Petok","","S","300","18","Frontiers in Aging:Cells to Society","This course includes an academic civic engagement (ACE) component.","340","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 124', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 124', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 124', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 124', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 124', 'start': '10:40'}","False","Prerequisites: PSYCH 125 and PSYCH 230.","","2","","","C","20232","Frontiers in Aging: Cells to Society","Research","2023"
"0000152444","1.0","0000001327","SPAN","Students explore the diverse cultural histories and identities of Mexican-Americans, Cuban-Americans, and Puerto Ricans (among other Latinx groups) by considering how ethnicity, race, language, gender, and social class manifest themselves in U.S. histories of citizenry, immigration, economy, and education through generations of Latinxs. Class activities foster analysis of historical and autobiographical texts to reflect on how power and privilege intersect and shape students' own experiences. Attendance at cultural events required. This intermediate II-level Spanish course is offered every semester and during January Term. Does not count toward Spanish major. Prerequisite: SPAN 231 or placement.","22","","PAR;WLC","","","Ariel Strichartz","","S","200","20","Latinx Experiences in United States","Prerequisites: completion of Spanish placement test or preceeding course.","232","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 212', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 212', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 212', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 212', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 212', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 212', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 212', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 212', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 212', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 212', 'start': '10:40'}","False","SPAN 231 or placement.","","2","","","C","20232","Latinx Experiences in the United States","Research","2023"
"0000152445","1.0","0000001334","SPAN","This topics course explores a Spanish peninsular cultural, literary, and/or linguistic theme from a base in Spain through analysis and discussion of texts, guest lectures, excursions to appropriate cultural sites, field research, and related experiential activities. Sample topics include: Christians, Jews, and Muslims in Spain; Food, Migration, and Identity; and Spain's Multilingual and Multicultural Landscape. Taught in Spanish. Offered alternate years during January Term. Apply through Smith Center for Global Engagement. Also counts toward the Latin American studies major. Prerequisite: SPAN 250 or SPAN 251.","22","","OEP","","","Jonathan P. O'Conner","","S","200","20","Spain's Cultural/Linguistic Legacy","Prerequisites: SPAN 250 or SPAN 251;This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","270","","False","SPAN 250 or SPAN 251.","","2","","","C","20232","Spain's Cultural and Linguistic Legacy","Research","2023"
"0000152457","1.0","0000000259","ECON","This course takes an analytical approach to economic reasoning and contemporary issues. The course introduces microeconomic and macroeconomic theories with applications to relevant topics, such as employment, growth, environmental protection, affirmative action, exchange rate fluctuations, taxes, and welfare reform. Students explore economics as an intelligent approach to understanding our daily lives as citizens, workers, managers and consumers. Offered each semester. This course does NOT count toward the economics major, but is the prerequisite for all higher-level economics courses. Also counts toward environmental studies major (social science emphasis) and management studies concentration.","7","","QCR;SCS","","","Urbashi Mookerjee","","S","100","28","Principles of Econ","","121","{'day': 'Mo', 'end': '10:00', 'location': 'HH 523', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'HH 523', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'HH 523', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'HH 523', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'HH 523', 'start': '08:00'}","False","False","A","2","","","O","20232","Principles of Economics","Research","2023"
"0000152458","1.0","0000000506","GERM","This course provides an introduction to the study of folklore and presents a spectrum of approaches to the interpretation of fairy tales. Students read and discuss writings stemming from oral traditions such as the Nibelungenlied, and chapbooks including Till Eulenspiegel, and Faust; eighteenth-century fables created on models from antiquity; fairy tales collected by the Brothers Grimm; and Kunstmärchen (literary fairy tales by known writers). Students explore the literary aspects of the works and their historical contexts. Also counts toward the Nordic studies major and concentration and the international relations concentration.","31","","CRE;GHS","","","Yann Chen","","S","200","30","Germanic Fairy Tales","","247","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 410', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 410', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 410', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 410', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 410', 'start': '13:00'}","False","False","","2","","","C","20232","","Research","2023"
"0000152460","1.0","0000001209","REL","How do evil and the suffering that accompanies it affect our sense of the meaning and value of human life? Do religious ideas -- such as the idea of an all-powerful and all-loving God, or the claim that Jesus died on the cross for human sins -- help address these challenges or make them worse? Students explore ways that Christians, Jews, and Muslims have attempted to respond to these questions using philosophical, theological, literary, and visual strategies, and they also examine critiques of religious perspectives. Offered periodically.","35","","CTD","","","Dana K. Scopatz","","S","200","35","God, Evil, & Human Suffering","","225","{'day': 'Mo', 'end': '15:00', 'location': 'OM 010', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'OM 010', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'OM 010', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'OM 010', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'OM 010', 'start': '13:00'}","False","False","","2","","","C","20232","God, Evil, and Human Suffering","Research","2023"
"0000152461","1.0","0000020060","REL","Nordic sagas and modern fantastic works pose important theological questions such as the nature of reality in fantasy, the Eucharist, honor, gift, the grotesque, evil, salvation in Christ, and life as a quest and pilgrimage. They also raise valuable problems about the relationship of Christian beliefs to cultural narratives. Students may read J.R.R. Tolkien's Lord of the Rings, G.K. Chesterton, and selected sagas, alongside theological writings. Offered periodically during January Term.","41","","CTD","","","Gregory A. Walter","","S","200","35","Tolkien and Theology","","238","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 310', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 310', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 310', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 310', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 310', 'start': '10:40'}","False","False","","2","","","C","20232","","Research","2023"
"0000152462","1.0","0000031156","REL","This course examines the relationship between religion and violence across diverse global contexts. Students consider whether some dimensions of religion - monotheistic belief or rituals of sacrifice, for example - are more prone to produce violent conflict than others; explore debates over how to measure the power of religion vis-a-vis other drivers of behavior; and discuss ethical arguments about justified violence, suffering, and peace-building, focusing on how religious ideas and practices contribute to these debates. Offered periodically.","27","","ERC","","","Jamie A. Schillinger","","S","200","27","Religion, Violence, and Peace","","252","{'day': 'Mo', 'end': '12:40', 'location': 'OM 310', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 310', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 310', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 310', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 310', 'start': '10:40'}","False","False","","2","","","C","20232","","Research","2023"
"0000152463","1.0","0000001231","REL","This course studies the New Testament in light of its cultural, political, and religious contexts, focusing on the intersection of religion and empire. Visiting archaeological and cultural sites throughout Greece and Turkey enable students to explore how early Christians diversely navigate imperial pressures and challenges. Secondary areas of study will include the intersection of religion and empire in ancient Greece and Rome, Byzantium, the Ottoman empire, and modern Greece and Turkey. Offered periodically in January Term. Apply through Smith Center for Global Engagement. Also counts toward ancient studies major.","26","","GHS","","","Jason J. Ripley","","S","200","27","Religion & Empire in Greece/Turkey","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","275","","False","False","","2","","","C","20232","Religion and Empire in Greece and Turkey","Research","2023"
"0000152514","1.0","0000000080","ASIAN","This course explores major aspects of language use that reflect Japanese culture and society. Issues covered include the characteristics of the Japanese language, loan words, regional differences, politeness, gender differences, and communication styles. The course is taught in a combination of lectures, class discussions, subtitled Japanese films, anime (Japanese animation), and student presentations. Knowledge of Japanese helpful but not necessary. Readings, lectures, and discussions are all in English. Offered alternate years. Also counts toward Japanese major and linguistic studies concentration.","23","","GHS;SCS","","","Rika Ito","","S","100","24","Language in Japanese Society","","126","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 308', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 308', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 308', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 308', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 308', 'start': '10:40'}","False","False","","2","","","O","20232","","Research","2023"
"0000152515","1.0","0000034799","CSCI","Class members participate in a team research project abroad. The central activity of the project teams is to implement an applied research project in collaboration with a host community in West Africa. This research project drives the other elements of the course, which include readings from the research literature, ethical analysis of their project applying CSCI 263 principles, documentation practices, and writing a research paper for public presentation. Offered periodically during January Term. Apply through the Smith Center for Global Engagement. Prerequisites: computer science major with senior standing and completion of or concurrent enrollment in computer science core courses, ordinarily including CSCI 353 and CSCI 263, or permission of instructor.","11","0/0","","","","Olaf A. Hall-Holt","0/0","S","300","12","Ghana International Capstone","Open only to senior CS majors.;This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","391","","False","Prerequisites: computer science major with senior standing and completion of or concurrent enrollment in computer science core courses, ordinarily including CSCI 353 and CSCI 263, or permission of instructor.","","2","","0/0","C","20232","","Research","2023"
"0000152519","1.0","0000000572","HIST","Selected topics in historical studies, depending on instructor. Offered periodically. Prerequisite: first-year student standing.","21","","GHS","","","Jaden Janak","","S","100","25","Top: Gender, Race, Policing US Hist","","188","{'day': 'Mo', 'end': '15:00', 'location': 'HH 433', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'HH 433', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'HH 433', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'HH 433', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'HH 433', 'start': '13:00'}","False","first-year student standing.","A","2","","","O","20232","Topical Seminar","Topic","2023"
"0000152521","1.0","0000038378","BUS","This introductory course focuses on managerial decision making and problem solving. Students gain a foundation on which to build deeper understanding across the different business disciplines, including accounting and finance, marketing, and entrepreneurship. This course includes case studies and practical assignments to understand the key management skills, tools, and frameworks involved in starting, running, growing and adapting a successful business in the context of a rapidly changing technological, competitive, and consumer environment.","33","","","","","Kelsey Baumann","0/0","S","100","35","Fundamentals of Business","Open to first-year and sophomore students only.","110","{'day': 'Mo', 'end': '12:40', 'location': 'HH 501', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'HH 501', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'HH 501', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'HH 501', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'HH 501', 'start': '10:40'}","False","False","","2","1/0","","O","20232","","Research","2023"
"0000152522","1.0","0000030291","BUS","New Zealand is recognized as one of the world's most entrepreneurial countries. This course explores the unique innovation eco-systems that have developed to support entrepreneurship and economic development in New Zealand. Students will have site visits to both incubators and start-up organizations to meet with entrepreneurs while traveling from Auckland to Dunedin. Assignments will focus on idea generation and implementation. Offered alternate years during January Term. Apply through Smith Center for Global Engagement. Prerequisite: sophomore standing or above.","23","0/0","OEP","","","Sian E. Christie","","S","200","35","Innovation in New Zealand","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","260","","False","sophomore standing or above.","","2","","5/0","C","20232","","Research","2023"
"0000152524","1.0","0000038487","PHIL","This course on Søren Kierkegaard--which takes place in his hometown, Copenhagen, Denmark--moves through some unusual thematic territory. We examine the dialectic of meaninglessness and faith, boredom and passion, solitude and silence; we ask about the joy and pain of embodiment; and we explore forms of love and commitment. Discussions take place in the Danish classroom, but also on-site in the parks, squares, churches, castles, and surrounding forests mentioned in his works.","17","","OEP;RFV","","","Brian Söderquist","","S","200","21","Kierkegaard in Copenhagen","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","266","","False","False","","2","","","C","20232","","Research","2023"
"0000152557","1.0","0000018780","ASCON","Students pursue guided fieldwork experience in Taiwan and Japan. Activities and readings in this course build on the topics from ASCON 210 and language study. Students continue to explore their understanding of Asia through language activities, site visits, and ethnographic observations. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Offered annually during January Term. Counts toward Asian studies, Chinese, and Japanese majors and Asian studies concentration. Prerequisite: ASCON 120.","26","","GHS;OEP","","","Karil J. Kucera;Joanne Quimby","","S","200","20","Asian Conversations III (abroad)","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","215","","False","ASCON 120.","","2","","","C","20232","Asian Conversations III","Research","2023"
"0000152558","1.0","0000000181","CHEM","This course introduces the fundamentals of forensic science. Class periods may focus on the historic development of forensic science, proper collection and storage of evidence, background in scientific concepts, scientific techniques used to analyze evidence, the types of information that can be obtained, and the statistical methods for making a case in a court of law. Some topics that may be covered include hair, drug, paint, fiber, fingerprint, accelerant, or DNA analysis. The laboratory component features the use of forensic techniques to collect and analyze evidence including fingerprinting, drug analysis, alcohol investigation, DNA fingerprinting, and fiber analysis. Students attend three classes and one three-hour laboratory per week. Does not count toward the chemistry major. Offered annually in the spring semester.","27","14/15","NTS","0000000181","","Brice Erickson","","S","100","27","Forensic Sci With Lab","Students in CHEM 107 must also register for CHEM 107 lab.;This course is open to a limited number of first-year students.","107","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 150', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 150', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 150', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 150', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 150', 'start': '10:40'}","False","False","","2","","","C","20232","Forensic Science with Lab","Research","2023"
"0000152559","0.0","0000017307","CHEM","","27","","","0000000181","","Brice Erickson","","S","100","27","Forensic Science Lab","","107","{'day': 'Mo', 'end': '16:30', 'location': 'RNS 350', 'start': '13:30'};{'day': 'Tu', 'end': '16:30', 'location': 'RNS 350', 'start': '13:30'};{'day': 'We', 'end': '16:30', 'location': 'RNS 350', 'start': '13:30'};{'day': 'Th', 'end': '16:30', 'location': 'RNS 350', 'start': '13:30'};{'day': 'Fr', 'end': '16:30', 'location': 'RNS 350', 'start': '13:30'}","False","False","","2","","","C","20232","","Lab","2023"
"0000152560","1.0","0000000198","CHEM","Students study the structure, bonding, and reactions of compounds containing metal-carbon bonds. Special topics include applications of organometallic chemistry to the synthesis of organic compounds, homogeneous catalysis, and biochemistry. Examples illustrate organometallic chemistry as a bridge between organic and inorganic chemistry. Students use bibliographic and electronic searching software to prepare research papers based on the current literature. Offered during January Term in alternate years. Prerequisite: CHEM 247.","13","","WAC","","","Elodie Marlier","","S","200","12","Organometallic Chem","","252","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 316', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 316', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 316', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 316', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 316', 'start': '10:40'}","False","CHEM 247.","","2","","","C","20232","Organometallic Chemistry","Research","2023"
"0000152561","1.0","0000000367","DANCE","An introduction to world dance traditions, this course examines dance forms, functions, contexts, and differing aesthetics found in selected cultures of Africa, Asia, Europe, the Middle East, the South Pacific, and the Americas. The course includes lectures, discussion, video-viewing, and required field-trips to dance events, in addition to studio experiences where students learn dances from the cultures studied. No previous dance experience required. Ticket/transportation fee required. Offered alternate years during January Term.","25","","GHS","","","Anne von Bibra","","S","100","24","World Dance Tradition","","124","{'day': 'Mo', 'end': '12:00', 'location': 'CAD 305', 'start': '10:40'};{'day': 'Tu', 'end': '12:00', 'location': 'CAD 305', 'start': '10:40'};{'day': 'Th', 'end': '12:00', 'location': 'CAD 305', 'start': '10:40'};{'day': 'Fr', 'end': '12:00', 'location': 'CAD 305', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'CAD Studio 1', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD Studio 1', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CAD Studio 1', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD Studio 1', 'start': '13:00'}","False","False","","2","","","C","20232","World Dance Traditions","Research","2023"
"0000152562","1.0","0000000338","EDUC","Students examine the influence of race, class, and multiculturalism in American schools by participating as teachers' assistants and tutors in two distinctly different K-12 schools. Students discover the challenges and benefits associated with teaching in a diverse racial, cultural, and socio-economic environment. Through guest lectures, readings, field trips, and seminars, students learn about the truly unique geographic and cultural setting of the Hawaiian islands. This environment makes an excellent framework for examining race, ethnicity, power, and privilege in U.S. schools. Fulfills EDUC 382: Human Relations requirement. P/N only. Intended for education major/licensure students and educational studies concentrators; cannot fulfill the January Term requirement for TEFL certification. Offered alternate January Terms, even years. Apply through the Education Department. Also counts toward race and ethnic studies major and concentration. Prerequisite: EDUC 295 or EDUC 330.","19","","OEP;PAR","","","Elizabeth A. Leer","","S","300","22","Multicultural Education in Hawaii","This is a study away course. You will find this course listed in Studio Abroad;under its course title.","378","","True","EDUC 295 or EDUC 330.","","2","","","C","20232","Multicultural Education in Hawaii: Seminar and Practicum","Research","2023"
"0000152563","1.0","0000000651","FAMST","This course explores the varied dimensions of human sexuality as they affect and are affected by past and present human relationships. Sexual problems and issues are examined for the development of a value framework and for the enrichment of family life. The course emphasizes critical thinking skills applied to current issues in human sexuality (e.g. gay marriage, race and gender issues, sexual violence). Students examine issues in contemporary research and ethics in sexuality. Offered each semester. Also counts toward gender and sexuality studies major and concentration.","26","0/0","SCS","","","Wendy D. Anderson","","S","200","28","Human Sexuality","Not open to first-year students.","253","{'day': 'Mo', 'end': '12:40', 'location': 'OM 010', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 010', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 010', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 010', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 010', 'start': '10:40'}","False","False","","2","","","O","20232","","Research","2023"
