"clbid","credits","crsid","department","description","enrolled","firstyear","groupid","grouptype","instructors","junior","learningmode","level","max","name","notes","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","title","type","year"
"0000119731","1.0","0000000532","GCON","Students explore the Greek and Hebrew legacies in Roman society and in the New Testament, discussing various attempts to find personal fulfillment in political life, in stoicism and Epicureanism, and in the teachings of Christ and St. Paul. Students read works by Cicero, Horace, Virgil, Epictetus, the writers of Christian scripture and study the artistry of Roman portraiture. Offered during Interim. Counts toward ancient studies major. Prerequisite: GCON 113.","19","","","","Björn Nordfjörd","","S","100","19","Romans & Christians","Open to Great Conversations students only.","115","{'day': 'Mo', 'end': '12:40', 'location': 'OM 340', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'OM 340', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'OM 340', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'OM 340', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'OM 340', 'start': '10:40'}","False","GCON 113.","F","2","","","C","20182","The Tradition Continuing: The Romans and the Christians","Research","2018"
"0000119739","1.0","0000026720","HIST","Students explore the history and culture of Ghana and examine how people recall slavery and the implications of a constructed concept of slavery. Through primary sources and visits to historic sites, students examine how Africans view slavery; why descendants of slavers and the enslaved rarely discuss slavery; how to transform slave artifacts into storehouses of memory, silences, and fragmentations in history; and how descendants of slaves respond to the burden of such knowledge. Offered during Interim. Counts toward Africa and the Americas and race and ethnic studies concentrations.","20","","","","Abdulai Iddrisu","","S","200","22","Slavery in W Africa:Ghana","This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.","256","","False","False","","2","","","C","20182","Slavery in West Africa: Ghana","Research","2018"
"0000119744","1.0","0000000482","FREN","This course provides an on-campus immersion experience for students interested in improving their oral language proficiency. Students engage in small and large group discussion, give individual and group oral presentations, and review grammar and registers of language. They also explore the notions of communicative competence and oral proficiency in order to become more effective speakers. Taught in French. Offered during Interim. Counts toward management studies concentration. Prerequisite: FREN 232 or FREN 235, or equivalent.","6","","","","Mary Cisar","","S","200","18","Speaking of French","Open to all students who meet the prerequisites.","250","{'day': 'Mo', 'end': '15:30', 'location': 'TOH 314', 'start': '10:40'};{'day': 'Tu', 'end': '15:30', 'location': 'TOH 314', 'start': '10:40'};{'day': 'We', 'end': '15:30', 'location': 'TOH 314', 'start': '10:40'};{'day': 'Th', 'end': '15:30', 'location': 'TOH 314', 'start': '10:40'};{'day': 'Fr', 'end': '15:30', 'location': 'TOH 314', 'start': '10:40'}","False","FREN 232 or FREN 235, or equivalent.","","2","","","O","20182","Speaking","Research","2018"
"0000119750","1.0","0000000104","BIO","Issues of women's biology including views of the evolving female and biological determinism are examined. Core material covers anatomy, development, the biological basis of gender, reproduction, sexual response, the menstrual cycle and aging, and aspects of women's health such as eating disorders, cancers, and hormonal treatments. Students participate in significant amounts of group work and oral presentation. The course is open to both men and women. Offered during Interim. Counts toward women's and gender studies major and concentration.","25","4/6","","","Beth Pettitt","5/6","S","100","24","The Biology of Women","This course has class-year limits.","124","{'day': 'Mo', 'end': '12:00', 'location': 'RNS 190', 'start': '10:40'};{'day': 'Tu', 'end': '12:00', 'location': 'RNS 190', 'start': '10:40'};{'day': 'Th', 'end': '12:00', 'location': 'RNS 190', 'start': '10:40'};{'day': 'Fr', 'end': '12:00', 'location': 'RNS 190', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 190', 'start': '13:00'}","False","False","","2","7/6","9/6","C","20182","","Research","2018"
"0000119751","1.0","0000000705","ID","A full immersion in the art of theater, students attend approximately 22 performances at London and Stratford theaters. The course includes the reading of play texts, dramatic criticism, group discussions, and backstage tours. England, a theatrical center of the English-speaking world, enables students to experience a wide variety of theatrical performances ranging from traditional to modern. Excursions to Stratford-upon-Avon, Stonehenge, Canterbury, and Oxford offer additional cultural perspectives. Offered annually during Interim. Counts toward English major.","23","","","","Bill Sonnega","","S","200","24","Theater in London","This is an off-campus course.;You will find this course listed in Studio Abroad under its course title.","258","","False","False","","2","","","C","20182","","Research","2018"
"0000119753","1.0","0000000114","BIO","Why do biologists do what they do? How is biology actually done? Students investigate the reasons biological science is done the way it is today. Students have the opportunity to design and perform their own experiments while learning the process of scientific investigation. Designed primarily for non-majors. Offered during Interim.","24","6/6","0000000114","","John Giannini","7/6","S","100","24","Thinking & Doing Bio","Students in Bio 135 must also register for lab Bio 135 L.;This course has class-year limits.","135","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 290', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 290', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 290', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 290', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 290', 'start': '09:00'};{'day': 'Mo', 'end': '13:00', 'location': 'RNS 290', 'start': '10:40'};{'day': 'Tu', 'end': '13:00', 'location': 'RNS 290', 'start': '10:40'};{'day': 'We', 'end': '13:00', 'location': 'RNS 290', 'start': '10:40'};{'day': 'Th', 'end': '13:00', 'location': 'RNS 290', 'start': '10:40'};{'day': 'Fr', 'end': '13:00', 'location': 'RNS 290', 'start': '10:40'}","False","False","","2","5/6","6/6","C","20182","Thinking and Doing Biology","Research","2018"
"0000119754","0.0","0000000115","BIO","","24","6/6","0000000114","","John Giannini","7/6","S","100","24","Thinking & Doing Bio Lab","","135","","False","False","","2","5/6","6/6","C","20182","","Lab","2018"
"0000119768","1.0","0000000339","EDUC","This program provides an opportunity for students to gain direct teaching experience by serving as an intern/paraprofessional for a teacher in a Minneapolis/St. Paul public school. The Interim will heighten students' sensitivities to the complexities of multicultural, urban education and provide exposure to models used to foster educational and personal success in diverse student populations. On/off-campus orientation will be followed by four weeks of full-time work in a classroom with a host teacher and participation in weekly seminars with the college instructor. Reading assignments, journals, and guest speakers will complement the experience. Fulfills EDUC 382: Human Relations requirement. P/N only. Apply through Education Department by Oct.15. Offered during Interim. Counts toward American studies and race and ethnic studies majors and race and ethnic studies concentration. Prerequisites: EDUC 330 or permission of instructor.","31","0/0","","","Rosemary A. Pfarr-Baker","","S","300","24","Urban Education Practicum & Seminar","Admission by application. Prerequisite: EDUC 330.;Open to Seniors and Juniors only.","379","","True","Prerequisites: EDUC 330 or permission of instructor.","","2","","0/0","C","20182","Urban Education Practicum and Seminar","Research","2018"
"0000119769","1.0","0000000308","EDUC","In this course, students examine how schools and communities in the Twin Cities interact to provide support and developmental opportunities for school-age children. Through lectures, readings, discussions, field trips, and in-school and co-curricular placements, students gain an understanding and awareness of how race, class, ethnicity, national origin, and gender shape the complex character of urban youth and schools. Students spend one week in orientation activities on campus and two weeks in the Twin Cities. During the time in the Twin Cities, St. Olaf students participate as tutors and classroom assistants during the school day and then assist in various after-school and community programs. The last week of Interim is spent back on campus discussing the experience. P/N only. Open to first-year students. Offered during Interim. Counts toward American studies and race and ethnic studies majors and race and ethnic studies concentration.","16","","","","Courtney A. Humm","1/0","S","100","20","Urban Schools and Communities","Open to first-year students and sophomores only.;Admission by interview.;This course includes an academic civic engagement (ACE) component.","170","","True","False","","2","1/0","","C","20182","","Research","2018"
"0000119776","1.0","0000021601","SCICN","This course engages students in scientific inquiry while investigating its broader significance. Students perform experiments from a variety of disciplines to encounter landmark ideas and to investigate the range of quantitative approaches used to proceed from raw data to conclusions. The human ability to recognize patterns and develop models is examined to understand scientific methods and to assess the power, limits, and current status of the natural and behavioral sciences. Offered during Interim. Prerequisite: SCICN 213.","21","","","","Jeremy Loebach","","S","200","24","Well-Ordered Universe","Open to Science Conversation students only.","215","{'day': 'Mo', 'end': '12:00', 'location': 'RML 515', 'start': '10:40'};{'day': 'Fr', 'end': '12:00', 'location': 'RML 515', 'start': '10:40'};{'day': 'Tu', 'end': '10:00', 'location': 'RML 515', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'RML 515', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'RML 515', 'start': '09:00'};{'day': 'Tu', 'end': '13:00', 'location': 'RNS 240', 'start': '11:00'};{'day': 'We', 'end': '13:00', 'location': 'RNS 240', 'start': '11:00'};{'day': 'Th', 'end': '13:00', 'location': 'RNS 240', 'start': '11:00'}","False","SCICN 213.","","2","","","C","20182","The Well-Ordered Universe: Patterns and Models in Science","Research","2018"
"0000121190","1.0","0000030291","MGMT","New Zealand is recognized as one of the world's most entrepreneurial countries. This course explores the unique innovation eco-systems that have developed to support entrepreneurship and economic development in New Zealand. Students will have site visits to both incubators and start-up organizations to meet with entrepreneurs while traveling from Auckland to Dunedin. Assignments will focus on idea generation and implementation. Offered alternate Interims. Counts toward the management studies concentration. Management studies concentration credit will only be awarded for one of MGMT 260 or MGMT 257.","21","","","","Sian E. Christie","","S","200","999","Innovation in New Zealand","","260","","False","False","","2","","","C","20182","","Research","2018"
"0000121234","1.0","0000020059","CHEM","This course introduces the fundamentals of bioanalytical chemistry and the application of modern analysis techniques to biological samples. Current clinical applications and examples of biological problems supplement lecture material. Daily lectures are closely integrated with laboratory experiences. Topics include different types of chromatography used to separate biological mixtures in various ways, 1D- and 2D-gel electrophoresis, capillary electrophoresis, radiochemical and immunological assays, centrifugation techniques,and biological mass spectrometry. Offered during Interim in alternate years. Counts toward biomolecular science concentration. Prerequisites: CHEM 255 or CHEM 379 or permission of instructor.","10","","","","Douglas J. Beussman","","S","300","18","Bioanalytic Chemistry","Lab hours to be arranged","384","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 435', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 435', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 435', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 435', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 435', 'start': '10:40'}","False","Prerequisites: CHEM 255 or CHEM 379 or permission of instructor.","","2","","","O","20182","Bioanalytical Chemistry","Research","2018"
"0000121314","1.0","0000000804","MUSIC","Primarily for non-music majors, this course presents the fundamental materials of music and exposes students to the development of styles, ideals, practices, and technologies that provide context for listening with understanding. Through a study of landmark works from the 17th to the 20th century, students develop and practice listening techniques that sharpen critical perception and open the door to a fuller enjoyment of the musical arts. The ability to read musical scores is helpful but not required. Activity fee. Generally offered annually.","30","","","","David Carter","","S","100","29","The Art of Music","","131","{'day': 'Mo', 'end': '15:00', 'location': 'CHM 224', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CHM 224', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CHM 224', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CHM 224', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CHM 224', 'start': '13:00'}","False","False","","2","","","C","20182","","Research","2018"
"0000121315","1.0","0000000823","MUSIC","This course is a hands-on study of the science, aesthetics, history and current practices of electronic music. Creative projects include work with MIDI synthesizers and sequencers, as well as digital sampling and software synthesis. Offered during Interim 2016-2017 and alternate years. Counts toward media studies concentration. Prerequisite: sophomore standing or above.","18","","","","Darwin D. Grosse","","S","200","18","Music/Electronic Med","","225","{'day': 'Mo', 'end': '15:00', 'location': 'CAD 100', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD 100', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CAD 100', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CAD 100', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD 100', 'start': '13:00'}","False","sophomore standing or above.","","2","","","C","20182","Music in the Electronic Medium","Research","2018"
"0000121316","1.0","0000019408","MUSIC","This course provides a comprehensive research opportunity, including an introduction to relevant background material, technical instruction, identification of a meaningful project, and data collection. The topic is determined by the faculty member in charge of the course and may relate to his/her research interests. Offered based on department decision. May be offered as a 1.00 credit course or .50 credit course. Prerequisite: determined by individual instructor.","12","","","","Louis K. Epstein","","S","300","12","Research:","","396","{'day': 'Mo', 'end': '12:40', 'location': 'CHM 232', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'CHM 232', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'CHM 232', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'CHM 232', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'CHM 232', 'start': '10:40'}","False","determined by individual instructor.","","2","","","C","20182","Directed Undergraduate Research","Research","2018"
"0000121317","1.0","0000027946","STAT","The course investigates issues in health-related settings using a quantitative, research-oriented perspective. Course material focuses on global and public health issues, study design, methods for analyzing health data, and communication of research findings. Design topics include controlled trials, case-control, cohort and other observational studies. Methods include survival analysis and casual inference for observational studies. Communication emphasizes writing up findings and interpreting published research. Counts toward mathematical biology concentration. Offered alternate years. Prerequisite: completion of STAT 272 or permission of the instructor.","11","","","","Benjamin T. Brown","","S","200","24","Biostatistics","","284","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 182', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 182', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 182', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 182', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 182', 'start': '10:40'}","False","completion of STAT 272 or permission of the instructor.","","2","","","C","20182","Biostatistics: Design and Analysis","Research","2018"
"0000121360","1.0","0000020054","ART","This foundation-level studio course introduces the aesthetic, conceptual, and technical foundations of two-dimensional art-making and the ways drawing informs the creation and understanding of art in cultural contexts. Students explore color, value, form, and space through a wide variety of materials. The course emphasizes strategies for idea generation and visual problem solving. Students engage in spirited investigation, critiques, and thoughtful creative expression. Materials fee. Offered each semester.","20","","","","Michon Weeks","","S","100","20","Foundation 2-D Media","The materials fee for ART 102 will be $100.","102","{'day': 'Mo', 'end': '12:10', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Tu', 'end': '12:10', 'location': 'CAD 216', 'start': '10:40'};{'day': 'We', 'end': '12:10', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Th', 'end': '12:10', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Fr', 'end': '12:10', 'location': 'CAD 216', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD 216', 'start': '13:00'}","False","False","","2","","","C","20182","Foundation Two-Dimensional Media","Research","2018"
"0000121361","1.0","0000019833","ART","San Salvador is a small Caribbean island boasting a great diversity of marine and terrestrial habitats. Students explore intersections between art and science as they develop basic drawing skills. Emphasis is placed on observation of the natural world. Lectures and field trips are coordinated with BIO 287: Island Biology. Apply through International and Off-Campus Studies. Offered during Interim in alternate years. Prerequisite: must have at least sophomore standing.","16","","","","John Saurer","","S","100","16","Drawing from Nature in the Bahamas","This is an off-campus course. You will find this course listed in Studio Abroad;under its course title.","106","","False","must have at least sophomore standing.","","2","","","C","20182","","Research","2018"
"0000121362","1.0","0000027951","ART","This course introduces students to the medium of graphic design as a method of enhanced communication. The course explores the design communication process including conceptualization, creative processes, terminology, and technology. Assignments introduce computer applications used in the graphic design profession as well as graphic design elements of typography, production, color theory, digital printing processes, and basic web design. Counts toward studio art and art history majors and management studies and media studies concentrations.","15","","","","Peter B. Nelson","","S","200","16","Graphic Design","The materials fee for ART 236 will be $10.;This course includes an academic civic engagement (ACE) component.;Prerequisite: Art 104 or permission from the instructor.","236","{'day': 'Mo', 'end': '12:10', 'location': 'CAD 116', 'start': '10:40'};{'day': 'Tu', 'end': '12:10', 'location': 'CAD 116', 'start': '10:40'};{'day': 'We', 'end': '12:10', 'location': 'CAD 116', 'start': '10:40'};{'day': 'Th', 'end': '12:10', 'location': 'CAD 116', 'start': '10:40'};{'day': 'Fr', 'end': '12:10', 'location': 'CAD 116', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'CAD 116', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD 116', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CAD 116', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CAD 116', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD 116', 'start': '13:00'}","False","Art 104 or permission from the instructor.","","2","","","C","20182","","Research","2018"
"0000121364","1.0","0000000054","ART","This course is an intensive introduction to the art and architecture of Italy. Students will experience Italy as a cultural crossroads including sites from a broad range of cultures and eras; including Punic, Greek, Roman, Byzantine, Arab, European and Norman influences. This cross-cultural experience will be the foundation for study of Florence from its inception as a Roman colony through the 19th century when Florence was the capital of the newly unified Italian nation. Offered during Interim in alternate years.","17","","","","Nancy M. Thompson","","S","200","17","Italian Art in Context","This is an off-campus course. You will find this course listed in Studio Abroad;under its course title.","255","","False","False","","2","","","C","20182","","Research","2018"
"0000121365","1.0","0000025601","ART","This course explores in depth the issues most crucial to artists working today in an increasingly globalized art scene. Students investigate the complexities of new media, new methods of production and exhibition, and theoretical models through readings and a required field trip to a contemporary art museum. Students analyze both journalistic criticism and theoretical texts, encompassing a wide variety of perspectives, and respond through short writing assignments and classroom discussion. Fee for field trip may be required. Offered alternate years. Prerequisite: at least one art history or studio art course, or permission of the instructor.","24","","","","Christopher Tradowsky","","S","200","20","Art Now","","280","{'day': 'Mo', 'end': '15:00', 'location': 'CAD 202', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CAD 202', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CAD 202', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CAD 202', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CAD 202', 'start': '13:00'}","False","at least one art history or studio art course, or permission of the instructor.","","2","","","C","20182","Art Now: Critical Issues in Contemporary Art","Research","2018"
"0000121459","1.0","0000000080","ASIAN","This course explores major aspects of language use that reflect Japanese culture and society. Issues covered include the characteristics of the Japanese language, loan words, regional differences, politeness, gender differences, and communication styles. The course is taught in a combination of lectures, class discussions, subtitled Japanese films, anime (Japanese animation), and student presentations. Knowledge of Japanese helpful but not necessary. Readings, lectures, and discussions are all in English. Offered alternate years. Counts toward Asian studies major and Japan studies and linguistic studies concentrations.","24","","","","Rika Ito","","S","100","20","Language in Japanese Society","","126","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 308', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 308', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 308', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 308', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 308', 'start': '10:40'}","False","False","","2","","","C","20182","","Research","2018"
"0000121460","1.0","0000030423","BIO","Water is a beautifully simple molecule that is essential for survival (precious). Rivers have run dry, aquifers are overdrawn, pollution is widespread, and, with climate change, desert is encroaching and rains are hard to predict (precarious). In Morocco, like much of the world, safe drinking water, water for basic sanitation, or water for agriculture, is in short supply and sometimes not available at all (problematic). Students examine water from a scientific perspective -- chemical, physiological, ecological -- and delve into the historical, political, economic, and social implications in Morocco -- a country of diverse cultures and biotic zones from two oceans, mountain ranges, and the driest of dry deserts. Students learn through readings, lectures, student presentations, and field trips. This class is suitable for any student with sophomore standing. First-year students having completed Bio 150, or ES 137 may be considered. Counts toward biology major, environmental studies major (natural science elective), and Middle Eastern studies concentration","20","","","","Anne Walter","","S","200","18","Water in Morocco","This is an off-campus coarse. You will find this course listed in Studio Abroad;under its course title.","253","","False","False","","2","","","C","20182","Water in Morocco: Precious, Precarious, and Problematic","Research","2018"
"0000121461","1.0","0000019222","BIO","The ability to reproduce is one of the key features of a living organism. Studying the biology of reproduction requires a synthesis of information and concepts from a wide range of fields within biology. This course addresses reproduction at the genetic, organismal, and population levels. Laboratory work adds a valuable investigative component to the course, and social/psychological issues are addresssed throughout. Counts as ""comparative organismal biology"" core category. Counts toward women's and gender studies major and concentration if approved by petition. Prerequisites: BIO 150 or permission of instructor.","19","0/0","0000019222","","Diane K. Angell","7/6","S","200","16","Biology of Reproduction","Students in BIO 275 must also register for BIO 275 lab. This course has;class year limits. Not open to first-year students.","275","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 206', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 206', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 206', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 206', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 206', 'start': '10:40'}","False","Prerequisites: BIO 150 or permission of instructor.","","2","6/6","6/6","C","20182","","Research","2018"
"0000121462","0.0","0000019223","BIO","","19","0/0","0000019222","","Diane K. Angell","7/6","S","200","16","Biology of Reproduction Lab","","275","{'day': 'Mo', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TBA', 'start': '13:00'}","False","False","","2","6/6","6/6","C","20182","","Lab","2018"
"0000121463","1.0","0000000150","BIO","Intensive study of the biology that created the Bahamas and that now constitutes the living structure of these islands. Staying at the Gerace Research Center provides access to a diversity of marine and terrestrial habitats including coral reefs, seagrass beds, mangrove forests, hypersaline ponds, limestone caverns, and the ""blue-holes"" that connect inland waterways to the sea.The Gerace Research Center is located on San Salvador Island. Offered during Interim. Counts toward Biology major. Prerequisite: BIO 150 or permission of instructor.","16","","","","Norman Lee","","S","200","18","Island Biology in the Bahamas","This is an off-campus course. You will find this course listed in Studio Abroad;under its course title.","287","","False","BIO 150 or permission of instructor.","","2","","","C","20182","","Research","2018"
"0000121464","1.0","0000028963","BIO","Students study topics in biology. Topics vary from year to year at the discretion of the department. Class work depends on the topics and instructor, but is consistent with the amount and level of work in other 200-level biology courses. May be repeated if topics are different. Prerequisites vary. Counts as an elective toward biology major. May count toward other majors or concentrations if approved by the chair of that major/concentration. Offered periodically.","18","0/0","","","Jean C. Porterfield","","S","200","14","Top: Evolutionary Medicine","This course is not open to first-year students.","292","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 112', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 112', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 112', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 112', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 112', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 112', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 112', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 112', 'start': '10:40'}","False","Prerequisites vary. Counts as an elective toward biology major. May count toward other majors or concentrations if approved by the chair of that major/concentration. Offered periodically.","","2","","","C","20182","Topics in Biology","Topic","2018"
"0000121465","1.0","0000020158","BIO","This course introduces computer programming to biologists and allows for the creative application of this skill to an array of biological questions, with an emphasis on advanced genetics topics. From mining large genetic sequence databases to simulating population dynamics, we explore how computational tools are becoming essential to the study of a broad range of biological systems. Students participate in a semester-long project that allows them to sequence and publish their own DNA and analyze their evolutionary history. Counts toward biomolecular science and mathematical biology concentrations. Prerequisite: BIO 233.","13","0/0","0000020158","","Steven Freedberg","","S","300","16","Principles of Bioinformatics","Students registered for BIO 315 must also register for BIO 315 lab AL. This;course is only open to juniors and seniors.;Sophomores may register by permission of instructor.","315","{'day': 'Mo', 'end': '10:00', 'location': 'HH 201', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'HH 201', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'HH 201', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'HH 201', 'start': '09:00'};{'day': 'Mo', 'end': '12:00', 'location': 'HH 201', 'start': '10:40'};{'day': 'Tu', 'end': '12:00', 'location': 'HH 201', 'start': '10:40'};{'day': 'We', 'end': '12:00', 'location': 'HH 201', 'start': '10:40'};{'day': 'Th', 'end': '12:00', 'location': 'HH 201', 'start': '10:40'}","False","BIO 233.","","2","","0/0","O","20182","","Research","2018"
"0000121466","0.0","0000020822","BIO","","13","0/0","0000020158","","Steven Freedberg","","S","300","16","Principles of Bioinformatics Lab","","315","{'day': 'Mo', 'end': '15:00', 'location': 'HH 201', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'HH 201', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'HH 201', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'HH 201', 'start': '13:00'}","False","False","","2","","0/0","O","20182","","Lab","2018"
"0000121467","1.0","0000000159","BIO","Molecular biology techniques are bringing about a revolution in understanding living organisms. Students study the structure and function of macromolecules, methods currently used to clone and analyze genes, and new insights into basic biological processes which these methods provide. The course uses lecture and discussion topics with one project-oriented three-hour laboratory per week. Counts toward biomolecular science and neuroscience concentrations. Prerequisite: BIO 233.","15","0/0","0000000159","","Lisa M. Bowers","","S","300","16","Molecular Biology","Students in BIO 364 must also register for BIO 364 lab. This course is only open;to juniors and seniors.","364","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 356A', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 356A', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 356A', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 356A', 'start': '09:00'};{'day': 'Mo', 'end': '12:00', 'location': 'RNS 356A', 'start': '10:40'};{'day': 'Tu', 'end': '12:00', 'location': 'RNS 356A', 'start': '10:40'};{'day': 'We', 'end': '12:00', 'location': 'RNS 356A', 'start': '10:40'};{'day': 'Th', 'end': '12:00', 'location': 'RNS 356A', 'start': '10:40'}","False","BIO 233.","","2","","0/0","C","20182","","Research","2018"
"0000121468","0.0","0000000160","BIO","","15","0/0","0000000159","","Lisa M. Bowers","","S","300","16","Molecular Biology Lab","","364","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 394', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 394', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 394', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 394', 'start': '13:00'}","False","False","","2","","0/0","C","20182","","Lab","2018"
